,Age,BusinessTravel,DistanceFromHome,EnvironmentSatisfaction,Gender,JobLevel,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
2099,0.047619047619047616,1.0,0.0,0.6666666666666667,0.0,0.0,0.6666666666666667,0.054502369668246446,0.0,0.0,0.1428571428571428,0.0,0.0,0.05,0.3333333333333333,0.05,0.1111111111111111,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
782,0.28571428571428564,1.0,0.6785714285714285,0.6666666666666667,1.0,0.25,0.0,0.4711953659820959,0.0,0.0,0.2857142857142857,0.0,0.3333333333333333,0.17500000000000002,0.16666666666666666,0.15000000000000002,0.1111111111111111,0.0,0.11764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1574,0.14285714285714285,1.0,0.5,0.6666666666666667,0.0,0.0,0.6666666666666667,0.053975776724591897,0.3333333333333333,0.0,0.1428571428571428,0.0,0.0,0.1,0.5,0.07500000000000001,0.1111111111111111,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1446,0.380952380952381,1.0,0.9642857142857143,1.0,0.0,0.25,0.6666666666666667,0.30031595576619274,0.1111111111111111,0.0,0.7142857142857143,1.0,0.6666666666666666,0.2,0.3333333333333333,0.2,0.38888888888888884,0.06666666666666667,0.4117647058823529,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
106,0.7619047619047619,0.5,0.0,0.0,0.0,1.0,0.3333333333333333,0.9037914691943129,0.3333333333333333,1.0,0.5714285714285713,0.0,0.0,0.7000000000000001,0.16666666666666666,0.2,0.16666666666666666,0.0,0.4117647058823529,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2033,0.8095238095238095,1.0,0.25,0.3333333333333333,0.0,0.0,0.3333333333333333,0.20705634544497106,0.2222222222222222,0.0,0.2857142857142857,0.0,0.0,0.25,0.3333333333333333,0.17500000000000002,0.1111111111111111,0.4,0.3529411764705882,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
632,0.5714285714285714,0.5,0.03571428571428571,0.3333333333333333,1.0,0.0,1.0,0.07930489731437601,0.5555555555555556,1.0,0.2142857142857143,0.0,0.0,0.2,0.3333333333333333,0.05,0.05555555555555555,0.13333333333333333,0.11764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1630,0.380952380952381,0.5,0.75,0.0,1.0,0.25,0.6666666666666667,0.25839915745129016,0.2222222222222222,1.0,0.1428571428571428,0.0,0.0,0.2,0.16666666666666666,0.025,0.0,0.0,0.058823529411764705,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801,0.7619047619047619,0.5,0.0,1.0,1.0,0.25,0.6666666666666667,0.19583991574512902,0.3333333333333333,1.0,0.2142857142857143,0.0,0.0,0.125,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
60,0.3333333333333333,1.0,0.0,0.0,1.0,0.25,1.0,0.2713533438651922,0.1111111111111111,1.0,0.7857142857142857,1.0,0.3333333333333333,0.225,0.5,0.225,0.4444444444444444,0.4666666666666667,0.47058823529411764,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102,0.047619047619047616,0.5,0.17857142857142855,1.0,0.0,0.0,1.0,0.10094786729857821,0.1111111111111111,1.0,0.4999999999999999,0.0,0.0,0.025,0.8333333333333333,0.025,0.0,0.06666666666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1142,0.6428571428571428,1.0,0.14285714285714285,0.6666666666666667,0.0,0.25,0.0,0.2506582411795682,0.1111111111111111,1.0,0.2142857142857143,0.0,0.0,0.25,0.5,0.25,0.38888888888888884,0.06666666666666667,0.23529411764705882,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2178,0.19047619047619052,0.5,0.39285714285714285,0.0,0.0,0.0,0.3333333333333333,0.0717219589257504,0.1111111111111111,1.0,0.1428571428571428,0.0,0.3333333333333333,0.125,0.3333333333333333,0.1,0.16666666666666666,0.0,0.1764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.4523809523809524,1.0,0.03571428571428571,1.0,1.0,0.0,0.6666666666666667,0.0569246972090574,0.6666666666666666,1.0,0.2857142857142857,0.0,0.0,0.17500000000000002,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
517,0.16666666666666669,1.0,0.25,1.0,1.0,0.25,0.3333333333333333,0.20231700895208007,0.0,0.0,0.7857142857142857,1.0,0.3333333333333333,0.1,0.6666666666666666,0.07500000000000001,0.1111111111111111,0.06666666666666667,0.11764705882352941,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1990,0.49999999999999994,0.5,0.4642857142857143,0.6666666666666667,0.0,0.25,0.0,0.169826224328594,0.1111111111111111,0.0,0.2142857142857143,0.0,0.0,0.2,0.6666666666666666,0.17500000000000002,0.1111111111111111,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2230,0.0,0.5,0.14285714285714285,0.3333333333333333,1.0,0.0,0.0,0.04481305950500263,0.1111111111111111,0.0,0.2142857142857143,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011,0.8809523809523809,0.5,0.2142857142857143,0.3333333333333333,0.0,0.5,0.0,0.4740916271721959,0.6666666666666666,0.0,0.1428571428571428,0.0,0.0,0.7250000000000001,0.0,0.225,0.4444444444444444,0.26666666666666666,0.47058823529411764,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105,0.35714285714285715,1.0,0.25,0.0,1.0,0.25,0.0,0.283464981569247,0.2222222222222222,0.0,0.1428571428571428,0.0,0.3333333333333333,0.2,1.0,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1085,0.3095238095238095,0.5,0.07142857142857142,1.0,0.0,0.0,0.6666666666666667,0.1619273301737757,0.1111111111111111,0.0,0.0714285714285714,0.0,0.0,0.17500000000000002,0.3333333333333333,0.17500000000000002,0.1111111111111111,0.4666666666666667,0.4117647058823529,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
788,0.23809523809523808,1.0,0.3214285714285714,0.6666666666666667,0.0,0.25,0.6666666666666667,0.13959978936282255,0.3333333333333333,0.0,0.1428571428571428,0.0,0.0,0.25,0.6666666666666666,0.2,0.38888888888888884,0.06666666666666667,0.4117647058823529,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
429,0.6666666666666665,1.0,0.03571428571428571,0.0,1.0,0.75,0.6666666666666667,0.8874144286466562,0.6666666666666666,0.0,0.1428571428571428,0.0,0.0,0.65,0.3333333333333333,0.07500000000000001,0.1111111111111111,0.0,0.058823529411764705,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
89,0.6666666666666665,1.0,0.2857142857142857,0.6666666666666667,1.0,0.5,1.0,0.45339652448657186,0.1111111111111111,0.0,0.3571428571428571,0.0,0.0,0.225,0.5,0.225,0.4444444444444444,0.26666666666666666,0.4117647058823529,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1308,0.4761904761904761,1.0,0.03571428571428571,0.3333333333333333,0.0,0.25,1.0,0.23149025803054243,0.2222222222222222,1.0,0.6428571428571427,1.0,0.6666666666666666,0.5,0.6666666666666666,0.1,0.1111111111111111,0.0,0.1764705882352941,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2442,0.16666666666666669,0.5,0.25,0.6666666666666667,1.0,0.0,0.6666666666666667,0.0669826224328594,0.1111111111111111,1.0,0.7142857142857143,1.0,0.3333333333333333,0.07500000000000001,0.3333333333333333,0.07500000000000001,0.1111111111111111,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1871,0.49999999999999994,0.5,0.14285714285714285,0.6666666666666667,0.0,0.5,0.3333333333333333,0.3442864665613481,0.1111111111111111,0.0,0.2142857142857143,0.0,0.0,0.225,0.3333333333333333,0.225,0.4444444444444444,0.3333333333333333,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1250,0.2619047619047619,0.5,0.0,1.0,1.0,0.25,0.6666666666666667,0.2783043707214323,0.8888888888888888,1.0,0.0714285714285714,0.0,0.0,0.25,0.8333333333333333,0.07500000000000001,0.1111111111111111,0.0,0.11764705882352941,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
616,0.7857142857142856,1.0,0.8928571428571428,0.0,0.0,0.75,0.6666666666666667,0.8055818852027383,0.2222222222222222,0.0,0.2142857142857143,0.0,0.3333333333333333,0.7250000000000001,0.3333333333333333,0.5,0.3333333333333333,0.26666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
203,0.5238095238095237,1.0,0.6428571428571428,0.6666666666666667,1.0,0.25,1.0,0.09120589784096894,0.8888888888888888,1.0,0.2857142857142857,0.0,0.3333333333333333,0.375,0.3333333333333333,0.17500000000000002,0.1111111111111111,0.2,0.4117647058823529,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
252,0.2619047619047619,1.0,0.5,0.6666666666666667,1.0,0.0,1.0,0.07008952080042127,0.1111111111111111,0.0,0.5714285714285713,0.0,0.0,0.15000000000000002,0.16666666666666666,0.15000000000000002,0.2777777777777778,0.06666666666666667,0.29411764705882354,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1964,0.380952380952381,1.0,0.2857142857142857,0.3333333333333333,1.0,0.0,0.6666666666666667,0.12590837282780412,0.4444444444444444,0.0,0.2142857142857143,0.0,0.6666666666666666,0.125,0.16666666666666666,0.05,0.05555555555555555,0.0,0.058823529411764705,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665,0.11904761904761901,0.5,0.14285714285714285,0.6666666666666667,0.0,0.0,0.3333333333333333,0.06908899420747763,0.1111111111111111,1.0,0.0714285714285714,0.0,0.0,0.025,0.3333333333333333,0.025,0.05555555555555555,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.380952380952381,0.5,0.2142857142857143,0.0,1.0,0.25,0.6666666666666667,0.2667193259610321,0.1111111111111111,1.0,0.9285714285714285,1.0,0.0,0.225,0.5,0.225,0.38888888888888884,0.0,0.3529411764705882,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
627,0.8095238095238095,0.5,0.8571428571428571,0.6666666666666667,0.0,0.75,1.0,0.6749341758820432,0.3333333333333333,0.0,0.7857142857142857,1.0,0.0,0.775,0.5,0.225,0.4444444444444444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2189,0.16666666666666669,1.0,0.10714285714285714,0.6666666666666667,1.0,0.25,0.6666666666666667,0.24981569246972093,0.1111111111111111,1.0,0.0,0.0,0.0,0.15000000000000002,0.0,0.15000000000000002,0.2222222222222222,0.0,0.1764705882352941,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1141,0.28571428571428564,1.0,0.2142857142857143,0.3333333333333333,1.0,0.0,0.3333333333333333,0.059610321221695635,0.1111111111111111,0.0,0.0714285714285714,0.0,0.3333333333333333,0.15000000000000002,0.5,0.15000000000000002,0.2222222222222222,0.06666666666666667,0.058823529411764705,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1840,0.5952380952380951,0.0,0.7142857142857143,0.0,0.0,0.75,0.3333333333333333,0.6476040021063718,0.4444444444444444,1.0,0.3571428571428571,0.0,0.0,0.55,0.3333333333333333,0.125,0.05555555555555555,0.0,0.058823529411764705,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1240,0.49999999999999994,0.0,0.0,1.0,1.0,0.25,1.0,0.2876777251184834,0.1111111111111111,1.0,0.2857142857142857,0.0,0.3333333333333333,0.225,0.3333333333333333,0.225,0.4444444444444444,0.3333333333333333,0.47058823529411764,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2120,0.047619047619047616,0.5,0.03571428571428571,0.0,1.0,0.0,0.6666666666666667,0.08183254344391785,0.2222222222222222,0.0,0.0,0.0,0.0,0.05,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1882,0.5952380952380951,0.5,0.39285714285714285,0.3333333333333333,1.0,0.5,0.0,0.39699842022116905,0.6666666666666666,0.0,0.3571428571428571,0.0,0.0,0.25,0.3333333333333333,0.2,0.38888888888888884,0.26666666666666666,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1922,0.14285714285714285,0.5,0.17857142857142855,0.6666666666666667,1.0,0.0,1.0,0.06671932596103211,0.2222222222222222,1.0,0.7142857142857143,1.0,0.0,0.07500000000000001,0.3333333333333333,0.05,0.05555555555555555,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1383,0.42857142857142855,0.0,0.2857142857142857,0.0,1.0,0.0,0.3333333333333333,0.09483938915218537,0.1111111111111111,0.0,0.7857142857142857,1.0,0.0,0.125,0.5,0.125,0.2222222222222222,0.0,0.11764705882352941,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2109,0.23809523809523808,0.5,0.75,0.3333333333333333,1.0,0.0,0.3333333333333333,0.053659820958399156,0.4444444444444444,0.0,0.2142857142857143,0.0,0.0,0.125,0.5,0.07500000000000001,0.05555555555555555,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2234,0.4047619047619047,1.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.08915218536071617,0.5555555555555556,0.0,0.4999999999999999,0.0,0.0,0.275,0.3333333333333333,0.17500000000000002,0.3333333333333333,0.0,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1663,0.4761904761904761,1.0,0.17857142857142855,0.3333333333333333,0.0,0.25,0.3333333333333333,0.2655608214849921,0.6666666666666666,1.0,0.0,0.0,0.3333333333333333,0.275,0.16666666666666666,0.1,0.16666666666666666,0.0,0.1764705882352941,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2382,0.7142857142857142,1.0,0.6428571428571428,0.0,1.0,0.5,0.0,0.49652448657188,0.4444444444444444,0.0,0.0714285714285714,0.0,0.0,0.35000000000000003,0.3333333333333333,0.1,0.16666666666666666,0.2,0.1764705882352941,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1540,0.21428571428571425,1.0,0.2857142857142857,0.6666666666666667,0.0,0.0,0.0,0.07335439705107952,0.4444444444444444,1.0,0.5714285714285713,0.0,0.0,0.05,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,0.7857142857142856,1.0,0.25,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6045813586097947,0.5555555555555556,0.0,0.3571428571428571,0.0,0.6666666666666666,0.4,0.8333333333333333,0.25,0.5,0.26666666666666666,0.4117647058823529,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1353,0.380952380952381,0.0,0.5357142857142857,1.0,1.0,0.0,0.0,0.06835176408636123,0.1111111111111111,1.0,0.8571428571428571,1.0,0.3333333333333333,0.125,0.3333333333333333,0.125,0.1111111111111111,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
915,0.07142857142857145,0.5,0.3214285714285714,0.0,0.0,0.0,0.6666666666666667,0.0850974196945761,0.1111111111111111,0.0,0.6428571428571427,1.0,0.0,0.05,0.3333333333333333,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2218,0.28571428571428564,0.5,0.2142857142857143,0.6666666666666667,0.0,0.5,0.0,0.337230121116377,0.1111111111111111,0.0,0.0,0.0,0.0,0.25,0.3333333333333333,0.25,0.4444444444444444,0.2,0.4117647058823529,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2461,0.42857142857142855,0.5,0.5714285714285714,0.3333333333333333,0.0,0.0,0.0,0.11258557135334388,0.1111111111111111,1.0,0.5714285714285713,0.0,0.0,0.1,0.6666666666666666,0.07500000000000001,0.1111111111111111,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2045,0.19047619047619052,0.5,0.07142857142857142,0.0,0.0,0.0,0.0,0.15982095839915747,0.3333333333333333,0.0,0.0714285714285714,0.0,0.0,0.15000000000000002,0.6666666666666666,0.07500000000000001,0.1111111111111111,0.06666666666666667,0.1764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295,0.5476190476190477,1.0,0.10714285714285714,0.6666666666666667,0.0,0.5,0.6666666666666667,0.496998420221169,0.0,1.0,0.1428571428571428,0.0,0.3333333333333333,0.5750000000000001,0.5,0.55,0.7777777777777777,0.8666666666666667,0.29411764705882354,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1005,0.2619047619047619,1.0,0.5714285714285714,0.3333333333333333,1.0,0.5,0.0,0.36750921537651393,0.1111111111111111,0.0,0.1428571428571428,0.0,0.0,0.25,0.5,0.25,0.5,0.0,0.5294117647058824,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
295,0.5714285714285714,0.5,0.8928571428571428,0.6666666666666667,0.0,0.75,0.3333333333333333,0.6590837282780411,0.5555555555555556,0.0,0.2142857142857143,0.0,0.3333333333333333,0.5750000000000001,0.3333333333333333,0.5,0.2222222222222222,0.26666666666666666,0.47058823529411764,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
451,0.5714285714285714,1.0,0.8214285714285714,1.0,1.0,0.5,0.0,0.3368615060558188,0.1111111111111111,1.0,0.7142857142857143,1.0,0.3333333333333333,0.25,0.8333333333333333,0.25,0.5,0.3333333333333333,0.47058823529411764,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
943,0.6666666666666665,1.0,0.0,1.0,0.0,0.0,0.0,0.1271195365982096,0.6666666666666666,0.0,0.0714285714285714,0.0,0.0,0.25,0.5,0.17500000000000002,0.3333333333333333,0.3333333333333333,0.4117647058823529,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
890,0.857142857142857,0.5,0.0,1.0,0.0,0.5,0.6666666666666667,0.49989468141126914,0.7777777777777777,0.0,0.4285714285714285,0.0,0.3333333333333333,0.8250000000000001,0.3333333333333333,0.125,0.2222222222222222,0.06666666666666667,0.23529411764705882,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
401,0.9047619047619047,0.5,0.17857142857142855,0.6666666666666667,0.0,0.75,0.0,0.6426013691416536,1.0,0.0,0.0,0.0,1.0,0.9,0.0,0.17500000000000002,0.38888888888888884,0.4666666666666667,0.4117647058823529,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
764,0.23809523809523808,1.0,0.3214285714285714,1.0,1.0,0.0,0.3333333333333333,0.002264349657714583,0.1111111111111111,0.0,0.7857142857142857,1.0,0.0,0.025,0.8333333333333333,0.025,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
40,0.4047619047619047,1.0,0.10714285714285714,0.6666666666666667,1.0,0.0,1.0,0.04960505529225908,0.1111111111111111,0.0,0.0714285714285714,0.0,0.3333333333333333,0.025,0.5,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
356,0.5714285714285714,1.0,0.03571428571428571,0.0,1.0,0.25,1.0,0.3039494470774092,0.3333333333333333,0.0,0.8571428571428571,1.0,0.0,0.35000000000000003,1.0,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1488,0.3095238095238095,0.5,0.25,0.0,0.0,0.0,0.0,0.1671406003159558,0.6666666666666666,0.0,0.6428571428571427,0.0,0.0,0.225,0.3333333333333333,0.125,0.16666666666666666,0.0,0.23529411764705882,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1781,0.4047619047619047,0.5,0.3214285714285714,0.0,0.0,0.0,0.6666666666666667,0.09136387572406532,0.1111111111111111,0.0,0.2142857142857143,0.0,0.0,0.05,0.0,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
